id,uuid,observed_on,quality_grade,license,url,image_url,sound_url,tag_list,species_guess
326514989,3a005eab-7fd7-44fb-9ea9-85430672ba33,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326514989,https://inaturalist-open-data.s3.amazonaws.com/photos/591369422/medium.jpg,,"",Tubular Knapweed
326514990,5d5fd282-e2b9-431e-8f7e-b301971d0614,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326514990,https://inaturalist-open-data.s3.amazonaws.com/photos/591369424/medium.jpg,,"",Tubular Knapweed
326514993,e6917de8-e836-44c2-9f9e-a84cd91ece9e,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326514993,https://inaturalist-open-data.s3.amazonaws.com/photos/591369440/medium.jpg,,"",Tubular Knapweed
326514994,b93638c8-d58d-42c1-8598-c0ff7fbd6e95,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326514994,https://inaturalist-open-data.s3.amazonaws.com/photos/591369442/medium.jpg,,"",Tubular Knapweed
326514995,180e12ca-cfb8-4d7f-8068-bcd118efe3d3,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326514995,https://inaturalist-open-data.s3.amazonaws.com/photos/591369454/medium.jpg,,"",Tubular Knapweed
326514996,95e833e3-3212-41b6-8724-2d99e5b795f3,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326514996,https://inaturalist-open-data.s3.amazonaws.com/photos/591369459/medium.jpg,,"",Tubular Knapweed
326514998,4c0a8881-2831-4a10-83c6-beda2c60c7a4,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326514998,https://inaturalist-open-data.s3.amazonaws.com/photos/591369461/medium.jpg,,"",Tubular Knapweed
326514999,09fbc7e2-d5b5-425a-bb32-41a1db775e88,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326514999,https://inaturalist-open-data.s3.amazonaws.com/photos/591369472/medium.jpg,,"",Tubular Knapweed
326515001,2fb56d76-3be8-4353-84d4-fc06f8de2114,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515001,https://inaturalist-open-data.s3.amazonaws.com/photos/591369478/medium.jpg,,"",Tubular Knapweed
326515002,645c87fb-87f8-49f9-b543-4871112e6dd6,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515002,https://inaturalist-open-data.s3.amazonaws.com/photos/591369479/medium.jpg,,"",Tubular Knapweed
326515003,ad62adc1-adf5-4df0-9e69-7ab9529f8c16,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515003,https://inaturalist-open-data.s3.amazonaws.com/photos/591369487/medium.jpg,,"",Tubular Knapweed
326515004,000f0aa1-fce9-441c-a19f-88a1d2a91c80,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515004,https://inaturalist-open-data.s3.amazonaws.com/photos/591369493/medium.jpg,,"",Tubular Knapweed
326515006,bba1e575-be4a-48fa-b77e-4f7fa5f9a730,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515006,https://inaturalist-open-data.s3.amazonaws.com/photos/591369495/medium.jpg,,"",Tubular Knapweed
326515007,8b13fcc7-4fa7-42ca-8e9e-d94d18491191,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515007,https://inaturalist-open-data.s3.amazonaws.com/photos/591369503/medium.jpg,,"",Tubular Knapweed
326515008,c3633b8d-0c0e-4fc2-86af-38c1f7649aa6,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515008,https://inaturalist-open-data.s3.amazonaws.com/photos/591369509/medium.jpg,,"",Tubular Knapweed
326515009,40a49c5e-b263-4a28-a6da-5aedc971f148,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515009,https://inaturalist-open-data.s3.amazonaws.com/photos/591369517/medium.jpg,,"",Tubular Knapweed
326515011,d5a7bbac-5380-4ded-bbfe-ebca8de807a7,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515011,https://inaturalist-open-data.s3.amazonaws.com/photos/591369521/medium.jpg,,"",Tubular Knapweed
326515012,d3a3fb70-7425-4f95-a7aa-2fb561857acb,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515012,https://inaturalist-open-data.s3.amazonaws.com/photos/591369525/medium.jpg,,"",Tubular Knapweed
326515015,bc524e65-23c7-43d9-ac67-00e061943d4b,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515015,https://inaturalist-open-data.s3.amazonaws.com/photos/591369532/medium.jpg,,"",Tubular Knapweed
326515016,2238d3ff-010b-42a3-9356-773c30bff14e,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515016,https://inaturalist-open-data.s3.amazonaws.com/photos/591369538/medium.jpg,,"",Tubular Knapweed
326515017,209796f2-aec6-4445-8b90-c44a82236455,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515017,https://inaturalist-open-data.s3.amazonaws.com/photos/591369541/medium.jpg,,"",Tubular Knapweed
326515018,5e633c05-117d-4ac5-b641-c3f7db02bbf0,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515018,https://inaturalist-open-data.s3.amazonaws.com/photos/591369548/medium.jpg,,"",Tubular Knapweed
326515154,860ed265-9c8a-4e88-891e-3354aec7d118,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515154,https://inaturalist-open-data.s3.amazonaws.com/photos/591369647/medium.jpg,,"",Tubular Knapweed
326515155,57a4ab28-b9e5-4ea2-8245-7d7c65a83e7a,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515155,https://inaturalist-open-data.s3.amazonaws.com/photos/591369664/medium.jpg,,"",Tubular Knapweed
326515156,70b306f4-beac-48ae-87c0-354ce708c8f7,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515156,https://inaturalist-open-data.s3.amazonaws.com/photos/591369690/medium.jpg,,"",Tubular Knapweed
326515159,79c79518-ba9d-4f92-9a4a-735b5da5f5a7,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515159,https://inaturalist-open-data.s3.amazonaws.com/photos/591369716/medium.jpg,,"",Tubular Knapweed
326515160,2ec7df93-6d4e-4acc-8e43-ee62e44ccf23,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515160,https://inaturalist-open-data.s3.amazonaws.com/photos/591369744/medium.jpg,,"",Tubular Knapweed
326515161,fad269d5-c094-4992-bd18-cf03f71638c3,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515161,https://inaturalist-open-data.s3.amazonaws.com/photos/591369762/medium.jpg,,"",Tubular Knapweed
326515163,80117d3f-f131-4db1-8bdd-69d27149c8f6,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515163,https://inaturalist-open-data.s3.amazonaws.com/photos/591369789/medium.jpg,,"",Tubular Knapweed
326515164,0e546266-e308-4a96-ba23-579712a4f261,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515164,https://inaturalist-open-data.s3.amazonaws.com/photos/591369812/medium.jpg,,"",Tubular Knapweed
326515165,ea4a966d-19c4-4737-b871-cf8ee6ea6a97,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515165,https://inaturalist-open-data.s3.amazonaws.com/photos/591369832/medium.jpg,,"",Tubular Knapweed
326515166,e89f0d5a-2ad6-4632-8972-e021fc1ec9da,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515166,https://inaturalist-open-data.s3.amazonaws.com/photos/591369860/medium.jpg,,"",Tubular Knapweed
326515167,68dd36ce-6af8-49fd-973b-f98b1be9abe5,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515167,https://inaturalist-open-data.s3.amazonaws.com/photos/591369881/medium.jpg,,"",Tubular Knapweed
326515168,16c31ad4-7e81-4394-ae12-292b97933142,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515168,https://inaturalist-open-data.s3.amazonaws.com/photos/591369906/medium.jpg,,"",Tubular Knapweed
326515171,28f5d5ac-8e25-4f63-934e-66b15fef1751,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515171,https://inaturalist-open-data.s3.amazonaws.com/photos/591369954/medium.jpg,,"",Tubular Knapweed
326515172,2b76647d-68c7-4401-84b0-e157d6bc7545,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326515172,https://inaturalist-open-data.s3.amazonaws.com/photos/591369982/medium.jpg,,"",Tubular Knapweed
326521505,5b35ddad-5b4e-4ca5-8197-97fd9ebbf1e5,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326521505,https://inaturalist-open-data.s3.amazonaws.com/photos/591381975/medium.jpg,,"",Tubular Knapweed
326531248,2e73736f-219e-4c38-9fb8-a6c06e18f686,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326531248,https://inaturalist-open-data.s3.amazonaws.com/photos/591401523/medium.jpg,,"",Tubular Knapweed
326531249,d6b334c6-0351-48a6-9000-1a66616503ec,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326531249,https://inaturalist-open-data.s3.amazonaws.com/photos/591401537/medium.jpg,,"",Tubular Knapweed
326531252,33b82221-48a9-4ad9-b194-63d08c0f6f0b,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326531252,https://inaturalist-open-data.s3.amazonaws.com/photos/591401628/medium.jpg,,"",Tubular Knapweed
326531253,0867d65c-b1c7-4a59-af32-9c9e18efe914,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326531253,https://inaturalist-open-data.s3.amazonaws.com/photos/591401645/medium.jpg,,"",Tubular Knapweed
326531255,2cf45108-86f7-4f1f-8a9e-9d83ad4a04ae,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326531255,https://inaturalist-open-data.s3.amazonaws.com/photos/591401673/medium.jpg,,"",Tubular Knapweed
326531256,6b674017-7e7d-4133-b468-ed5c405a7433,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326531256,https://inaturalist-open-data.s3.amazonaws.com/photos/591401699/medium.jpg,,"",Tubular Knapweed
326532019,9d5f8283-f0d3-4d65-b1ae-2ed700dc80ce,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326532019,https://inaturalist-open-data.s3.amazonaws.com/photos/591402530/medium.jpg,,"",Tubular Knapweed
326532025,ee078a63-0b01-49d6-bcdd-43531a113809,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326532025,https://inaturalist-open-data.s3.amazonaws.com/photos/591402657/medium.jpg,,"",Tubular Knapweed
326532028,1ebca0a7-c02d-4105-a186-84b5aa3d949c,2025-11-14,research,CC-BY-NC,https://www.inaturalist.org/observations/326532028,https://inaturalist-open-data.s3.amazonaws.com/photos/591403251/medium.jpg,,"",Tubular Knapweed
327174754,839b788c-c12b-4594-9d84-b32579bfd626,2025-11-17,research,CC-BY-NC,https://www.inaturalist.org/observations/327174754,https://inaturalist-open-data.s3.amazonaws.com/photos/592678958/medium.jpg,,"",Tubular Knapweed
327434935,43d2e0d6-29d0-4844-93c1-ff9a4684eba5,2025-11-20,research,CC-BY-NC,https://www.inaturalist.org/observations/327434935,https://inaturalist-open-data.s3.amazonaws.com/photos/593206865/medium.jpg,,"",Tubular Knapweed
327434936,8aae6c2e-579b-4fdf-9d50-92601d771761,2025-11-20,research,CC-BY-NC,https://www.inaturalist.org/observations/327434936,https://inaturalist-open-data.s3.amazonaws.com/photos/593206863/medium.jpg,,"",Tubular Knapweed
327434937,1da7e374-d2a6-4d85-96bc-6a2553fffab5,2025-11-20,research,CC-BY-NC,https://www.inaturalist.org/observations/327434937,https://inaturalist-open-data.s3.amazonaws.com/photos/593206860/medium.jpg,,"",Tubular Knapweed
327434951,81afba3d-ddd5-4153-9385-a9504883bf31,2025-11-20,research,CC-BY-NC,https://www.inaturalist.org/observations/327434951,https://inaturalist-open-data.s3.amazonaws.com/photos/593206882/medium.jpg,,"",Tubular Knapweed
327434952,b176b885-00f0-413f-8a7c-ea11a2a26cc0,2025-11-20,research,CC-BY-NC,https://www.inaturalist.org/observations/327434952,https://inaturalist-open-data.s3.amazonaws.com/photos/593206881/medium.jpg,,"",Tubular Knapweed
327434954,b7feaff7-d6bf-4dff-862f-bd37ce9bfe30,2025-11-20,research,CC-BY-NC,https://www.inaturalist.org/observations/327434954,https://inaturalist-open-data.s3.amazonaws.com/photos/593206883/medium.jpg,,"",Tubular Knapweed
327434988,b7c294a6-1246-4b57-a5ce-025605ee4f21,2025-11-20,research,CC-BY-NC,https://www.inaturalist.org/observations/327434988,https://inaturalist-open-data.s3.amazonaws.com/photos/593206891/medium.jpg,,"",Tubular Knapweed
327434990,672558ea-c93b-4793-adb7-d01e6a6c63f9,2025-11-20,research,CC-BY-NC,https://www.inaturalist.org/observations/327434990,https://inaturalist-open-data.s3.amazonaws.com/photos/593206894/medium.jpg,,"",Tubular Knapweed
327434991,e1127985-9032-41ef-bf2b-0acd092c0a02,2025-11-20,research,CC-BY-NC,https://www.inaturalist.org/observations/327434991,https://inaturalist-open-data.s3.amazonaws.com/photos/593206911/medium.jpg,,"",Tubular Knapweed
327731873,3252ba51-286c-49cb-a91b-61afd83b9864,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327731873,https://inaturalist-open-data.s3.amazonaws.com/photos/593780873/medium.jpg,,"",Tubular Knapweed
327731877,61f266bb-a211-4692-83f8-f171bd89f67e,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327731877,https://inaturalist-open-data.s3.amazonaws.com/photos/593780884/medium.jpg,,"",Tubular Knapweed
327743146,5c02db3e-288c-4918-a447-dcca869e9bf7,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327743146,https://inaturalist-open-data.s3.amazonaws.com/photos/593800059/medium.jpg,,"",Tubular Knapweed
327743528,70578cdf-3e8d-4708-97a0-eaff36b519f3,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327743528,https://inaturalist-open-data.s3.amazonaws.com/photos/593800671/medium.jpg,,baby,Tubular Knapweed
327743531,6ecfc244-b366-4a94-83ea-8aa1fc32bf51,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327743531,https://inaturalist-open-data.s3.amazonaws.com/photos/593800703/medium.jpg,,"",Tubular Knapweed
327743532,e0272584-cde1-430e-95fc-76fb62891714,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327743532,https://inaturalist-open-data.s3.amazonaws.com/photos/593800745/medium.jpg,,"",Tubular Knapweed
327744282,fa7706db-91b3-4509-b096-0aec45483a9a,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327744282,https://inaturalist-open-data.s3.amazonaws.com/photos/593802029/medium.jpg,,"",Tubular Knapweed
327744286,656e9ed1-f4aa-4865-b1d7-4b4621606e6c,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327744286,https://inaturalist-open-data.s3.amazonaws.com/photos/593802060/medium.jpg,,"",Tubular Knapweed
327744287,9a634dd0-2702-43f2-8b8f-1e3c5501f1f0,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327744287,https://inaturalist-open-data.s3.amazonaws.com/photos/593802071/medium.jpg,,"",Tubular Knapweed
327745053,63a49754-9eba-4e30-a96a-31c99658fe34,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327745053,https://inaturalist-open-data.s3.amazonaws.com/photos/593803513/medium.jpg,,"",Tubular Knapweed
327745355,abb9bffe-6e09-4e9b-a4f0-0dd8f1611a81,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327745355,https://inaturalist-open-data.s3.amazonaws.com/photos/593804104/medium.jpg,,baby,Tubular Knapweed
327745356,a1079198-80c4-4d02-904d-caf2905778a7,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327745356,https://inaturalist-open-data.s3.amazonaws.com/photos/593804125/medium.jpg,,"",Tubular Knapweed
327745357,36770743-e042-453f-96a1-276569491222,2025-11-22,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/327745357,https://inaturalist-open-data.s3.amazonaws.com/photos/593804146/medium.jpg,,baby,Volutaria tubuliflora
327745374,59961587-91bf-4bc4-b653-845544b30203,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327745374,https://inaturalist-open-data.s3.amazonaws.com/photos/593804338/medium.jpg,,"",Tubular Knapweed
327745375,34fc8907-239d-4e0b-b0ce-c648fe9f2e71,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327745375,https://inaturalist-open-data.s3.amazonaws.com/photos/593804327/medium.jpg,,"",Tubular Knapweed
327745429,5897e14a-ead7-446e-9c3c-afc908b37b35,2025-11-22,research,CC-BY-NC,https://www.inaturalist.org/observations/327745429,https://inaturalist-open-data.s3.amazonaws.com/photos/593804808/medium.jpg,,"",Tubular Knapweed
327922022,e5eadfd3-23ba-4e27-8ba8-ebcfe514a9d6,2025-11-23,research,CC-BY-NC,https://www.inaturalist.org/observations/327922022,https://inaturalist-open-data.s3.amazonaws.com/photos/594139774/medium.jpg,,"",Tubular Knapweed
327922024,54937d01-91f2-4e41-9906-7a01ee88a902,2025-11-23,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/327922024,https://inaturalist-open-data.s3.amazonaws.com/photos/594139797/medium.jpg,,"",Volutaria tubuliflora
327923899,6c232c57-58b8-44f8-8578-310255b018a8,2025-11-23,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/327923899,https://inaturalist-open-data.s3.amazonaws.com/photos/594143034/medium.jpg,,"",Tubular Knapweed
327925485,c775a49c-beac-402e-8a08-aa2cc79601fb,2025-11-23,research,CC-BY-NC,https://www.inaturalist.org/observations/327925485,https://inaturalist-open-data.s3.amazonaws.com/photos/594145479/medium.jpg,,"",Tubular Knapweed
327992236,49ba3d0c-4c46-4b2e-9cd4-65e4456976b0,2025-11-23,research,CC-BY-NC,https://www.inaturalist.org/observations/327992236,https://inaturalist-open-data.s3.amazonaws.com/photos/594262908/medium.jpg,,"",Tubular Knapweed
327997293,b4db1cc0-76f6-4682-b5a0-09505ed3cb9e,2025-11-23,research,CC-BY-NC,https://www.inaturalist.org/observations/327997293,https://inaturalist-open-data.s3.amazonaws.com/photos/594272361/medium.jpg,,"",Tubular Knapweed
328011114,d4bc79c1-6e59-47dc-9d5d-3cad994e34d8,2025-11-23,research,CC-BY-NC,https://www.inaturalist.org/observations/328011114,https://inaturalist-open-data.s3.amazonaws.com/photos/594296165/medium.jpg,,"",Tubular Knapweed
328067569,3bab7f61-e332-4c33-b812-95d74671f316,2025-11-23,research,,https://www.inaturalist.org/observations/328067569,https://static.inaturalist.org/photos/594409343/medium.jpg,,"",Tubular Knapweed
328068077,101c690a-c4b7-4433-8d1c-4671baa95927,2025-11-23,research,,https://www.inaturalist.org/observations/328068077,https://static.inaturalist.org/photos/594410366/medium.jpg,,"",Tubular Knapweed
328070138,0fc48b19-0253-448d-8258-8d4b97cbd6a4,2025-11-23,research,,https://www.inaturalist.org/observations/328070138,https://static.inaturalist.org/photos/594415858/medium.jpg,,"",Tubular Knapweed
328667396,916efd20-747d-4faf-8720-26508be477a4,2025-11-28,research,CC-BY-NC,https://www.inaturalist.org/observations/328667396,https://inaturalist-open-data.s3.amazonaws.com/photos/595616426/medium.jpg,,"",Tubular Knapweed
328674109,d7dc8f83-73f2-43ed-8b0b-b8e536c1d4bc,2025-11-28,research,CC-BY-NC,https://www.inaturalist.org/observations/328674109,https://inaturalist-open-data.s3.amazonaws.com/photos/595629841/medium.jpg,,"",Tubular Knapweed
328674121,294c348e-46ef-4d2a-bb5b-87ef0a0e1037,2025-11-28,research,CC-BY-NC,https://www.inaturalist.org/observations/328674121,https://inaturalist-open-data.s3.amazonaws.com/photos/595629957/medium.jpg,,"",Tubular Knapweed
329108707,cb284009-9bc2-4cf1-a74c-2f9db623ab1c,2025-11-29,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/329108707,https://inaturalist-open-data.s3.amazonaws.com/photos/596502605/medium.jpg,,"",
329647933,e8de8146-b585-41ae-9706-ec4ce0417e5c,2025-12-05,research,CC-BY-NC,https://www.inaturalist.org/observations/329647933,https://inaturalist-open-data.s3.amazonaws.com/photos/597588725/medium.jpg,,"",Tubular Knapweed
329649044,091dc004-a95a-4561-a0bd-9808d813310a,2025-12-05,research,CC-BY-NC,https://www.inaturalist.org/observations/329649044,https://inaturalist-open-data.s3.amazonaws.com/photos/597591105/medium.jpg,,"",Tubular Knapweed
329660531,2f4223bc-faae-459f-9b56-fd357509e797,2025-12-05,research,CC-BY-NC,https://www.inaturalist.org/observations/329660531,https://inaturalist-open-data.s3.amazonaws.com/photos/597614300/medium.jpg,,"",Tubular Knapweed
329661091,7cebaf9c-1e15-4e49-85d9-764f79fbf02f,2025-12-05,research,CC-BY-NC,https://www.inaturalist.org/observations/329661091,https://inaturalist-open-data.s3.amazonaws.com/photos/597615551/medium.jpg,,"",Tubular Knapweed
329663586,7ca155aa-5599-4804-ad54-2ce90d329d0b,2025-12-05,research,CC-BY-NC,https://www.inaturalist.org/observations/329663586,https://inaturalist-open-data.s3.amazonaws.com/photos/597620146/medium.jpg,,"",Tubular Knapweed
329664596,6ff9d816-9ac5-4894-8d02-ea3f562383d5,2025-12-05,research,CC-BY-NC,https://www.inaturalist.org/observations/329664596,https://inaturalist-open-data.s3.amazonaws.com/photos/597622639/medium.jpg,,"",Tubular Knapweed
330348644,19dc25d5-426c-4a76-bb46-bff6b3ee5c1f,2025-12-10,research,CC-BY-NC,https://www.inaturalist.org/observations/330348644,https://inaturalist-open-data.s3.amazonaws.com/photos/599013001/medium.jpg,,"",Tubular Knapweed
330679376,906c126a-37eb-495f-8408-c7b36a4085b7,2025-12-08,research,CC-BY-NC,https://www.inaturalist.org/observations/330679376,https://inaturalist-open-data.s3.amazonaws.com/photos/599697514/medium.jpg,,"",Tubular Knapweed
330679377,33fab1a9-c62a-4b7d-af91-e4d03f233216,2025-12-08,research,CC-BY-NC,https://www.inaturalist.org/observations/330679377,https://inaturalist-open-data.s3.amazonaws.com/photos/599697586/medium.jpg,,"",Tubular Knapweed
330679378,a0389c97-cda9-4e9a-b195-554057b1b54e,2025-12-08,research,CC-BY-NC,https://www.inaturalist.org/observations/330679378,https://inaturalist-open-data.s3.amazonaws.com/photos/599697678/medium.jpg,,"",Tubular Knapweed
330679379,0cc6a09d-39ed-4e33-85e1-46cf1310b219,2025-12-08,research,CC-BY-NC,https://www.inaturalist.org/observations/330679379,https://inaturalist-open-data.s3.amazonaws.com/photos/599697739/medium.jpg,,"",Tubular Knapweed
330679380,73507ad8-6240-4323-9505-236e93f77784,2025-12-08,research,CC-BY-NC,https://www.inaturalist.org/observations/330679380,https://inaturalist-open-data.s3.amazonaws.com/photos/599697792/medium.jpg,,"",Tubular Knapweed
330679381,58b674c2-280e-42b2-a9ef-e640d6fd0b8b,2025-12-08,research,CC-BY-NC,https://www.inaturalist.org/observations/330679381,https://inaturalist-open-data.s3.amazonaws.com/photos/599697876/medium.jpg,,"",Tubular Knapweed
330679382,9723d4be-9708-447b-a5c4-33a175547bd1,2025-12-08,research,CC-BY-NC,https://www.inaturalist.org/observations/330679382,https://inaturalist-open-data.s3.amazonaws.com/photos/599697999/medium.jpg,,"",Tubular Knapweed
330679384,b8e1f84a-217a-46fc-b6c1-20b9c2c0b0c4,2025-12-08,research,CC-BY-NC,https://www.inaturalist.org/observations/330679384,https://inaturalist-open-data.s3.amazonaws.com/photos/599698088/medium.jpg,,"",Tubular Knapweed
330679385,06ca2163-e2f4-4df4-b32e-45c2c6f95141,2025-12-08,research,CC-BY-NC,https://www.inaturalist.org/observations/330679385,https://inaturalist-open-data.s3.amazonaws.com/photos/599698148/medium.jpg,,"",Tubular Knapweed
330679386,7012c6ed-ffba-409f-8277-eca049b48b2a,2025-12-08,research,CC-BY-NC,https://www.inaturalist.org/observations/330679386,https://inaturalist-open-data.s3.amazonaws.com/photos/599698223/medium.jpg,,"",Tubular Knapweed
330679388,50895164-502c-4348-95b6-778bae5d8550,2025-12-08,research,CC-BY-NC,https://www.inaturalist.org/observations/330679388,https://inaturalist-open-data.s3.amazonaws.com/photos/599698309/medium.jpg,,"",Tubular Knapweed
330679389,dc67dd3d-e6d2-4aaa-a5b6-92482f5928c8,2025-12-08,research,CC-BY-NC,https://www.inaturalist.org/observations/330679389,https://inaturalist-open-data.s3.amazonaws.com/photos/599698380/medium.jpg,,"",Tubular Knapweed
330680166,19b2ea46-7b17-4e33-9609-20c138bf331f,2025-12-08,research,CC-BY-NC,https://www.inaturalist.org/observations/330680166,https://inaturalist-open-data.s3.amazonaws.com/photos/599698913/medium.jpg,,"",Tubular Knapweed
330680325,5dbcb609-3db4-440a-8fec-672302ba230e,2025-12-08,research,CC-BY-NC,https://www.inaturalist.org/observations/330680325,https://inaturalist-open-data.s3.amazonaws.com/photos/599701008/medium.jpg,,"",Tubular Knapweed
330800478,e10b7c0d-2689-494c-ba85-af072bd5951e,2025-12-14,research,CC-BY-NC,https://www.inaturalist.org/observations/330800478,https://inaturalist-open-data.s3.amazonaws.com/photos/599945878/medium.jpg,,"",Tubular Knapweed
331203627,79296d82-8879-4e04-89e0-ae322a7da0b7,2025-12-18,research,CC-BY-NC,https://www.inaturalist.org/observations/331203627,https://inaturalist-open-data.s3.amazonaws.com/photos/600775923/medium.jpg,,"",Volutaria tubuliflora
331605696,8f634da0-6cb3-40d0-8d43-f9bbf640eab7,2024-02-25,research,CC-BY-NC,https://www.inaturalist.org/observations/331605696,https://inaturalist-open-data.s3.amazonaws.com/photos/601599868/medium.jpg,,"",Tubular Knapweed
331605701,2d98b0fe-b205-48e1-9103-0a3cec90cce9,2025-12-21,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/331605701,https://inaturalist-open-data.s3.amazonaws.com/photos/601599888/medium.jpg,,"",Tubular Knapweed
331641319,11f6965e-bdf6-48db-8614-aee3ce8ae97b,2025-12-21,research,CC-BY-NC,https://www.inaturalist.org/observations/331641319,https://inaturalist-open-data.s3.amazonaws.com/photos/601675242/medium.jpg,,"",Tubular Knapweed
331878528,b14ae298-f2a0-42b0-8a27-59439a8df917,2025-12-23,research,CC0,https://www.inaturalist.org/observations/331878528,https://inaturalist-open-data.s3.amazonaws.com/photos/602161838/medium.jpg,,"",Tubular Knapweed
332043188,07ed0d7b-ec85-4098-8d88-58029eda9900,2025-12-25,research,CC-BY-NC,https://www.inaturalist.org/observations/332043188,https://inaturalist-open-data.s3.amazonaws.com/photos/602498983/medium.jpg,,"",Volutaria tubuliflora
332066365,11f240bd-2991-4dac-94e7-1e4713dfcc17,2025-12-25,research,CC-BY-NC,https://www.inaturalist.org/observations/332066365,https://inaturalist-open-data.s3.amazonaws.com/photos/602546115/medium.jpg,,"",Volutaria tubuliflora
332151918,0f7b0019-4c54-478f-96e9-2aee070e8705,2025-12-25,research,CC-BY-NC,https://www.inaturalist.org/observations/332151918,https://inaturalist-open-data.s3.amazonaws.com/photos/602725393/medium.jpg,,"",Tubular Knapweed
332151924,f2618fc4-acdf-4f57-a798-1f4de7546f52,2025-12-25,research,CC-BY-NC,https://www.inaturalist.org/observations/332151924,https://inaturalist-open-data.s3.amazonaws.com/photos/602725425/medium.jpg,,"",Tubular Knapweed
332478716,8e6ced6b-a86b-4342-8a0f-21fe5cfb448c,2025-12-28,research,CC-BY-NC,https://www.inaturalist.org/observations/332478716,https://inaturalist-open-data.s3.amazonaws.com/photos/603393224/medium.jpg,,"",Volutaria tubuliflora
